knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,phase_code,DEPTH_INSUFFICIENT,KNEE_CAVE_LEFT,KNEE_CAVE_RIGHT,KNEE_OVER_TOE_LEFT,KNEE_OVER_TOE_RIGHT,BACK_NOT_STRAIGHT,score
98.99,116.77,107.88,43.04,162.63,95.55,102.32,69.53,102.83,0.939,0.00677215073579418,6.662100599252035,8.149684917965738,0.005718525776607919,0.0047967300600684215,0.16821422961422638,0.39673978564569534,0.08134150719466549,-51.64409849201831,3.527410645871012,79.12,95.91,0.15434037008051904,0.09263953417587956,2,LOW,MEDIUM,MEDIUM,NONE,NONE,HIGH,40.0
177.82,174.02,175.92000000000002,150.36,139.72,111.21,114.77,14.19,147.51,0.535,0.023634593667688053,1.9352063908566086,9.64330703341097,-0.0298644919247949,0.057423802179508654,0.10675759172788679,0.09750193275217461,0.07918837237154636,-25.824130078366046,12.00859037750149,145.24,73.13,0.0742775149921327,0.11046706048728877,1,NONE,NONE,MEDIUM,NONE,MEDIUM,NONE,70.0
59.21,60.36,59.785,52.4,71.19,111.78,97.83,10.7,61.8,0.876,0.019596543958668833,9.240884095623864,14.123785907719133,0.04501818515806644,0.07521151861021669,0.1407359046883122,0.45882152185524244,0.16750973080698733,19.024161728999513,12.798900990761929,77.02,162.59,0.16627521778962673,0.0787884189402237,3,NONE,MEDIUM,MEDIUM,NONE,NONE,NONE,70.0
131.5,117.38,124.44,117.56,90.29,125.69,121.15,30.15,103.93,0.934,0.006662462729209229,3.8473328153843966,-2.6349243425171753,0.07888155726118906,-0.06211332261664937,0.177238847782131,0.11121162448980193,0.16683767171522895,-5.868451638597644,4.806452275750223,80.47,157.98,0.07490677104976967,0.036228806587736195,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
134.47,128.53,131.5,124.24,131.89,106.63,9.1,7.37,131.89,0.245,0.0004736167459514773,5.380294476234143,4.173162039370181,0.02844893613248478,0.04143123684442207,0.06493725318902777,0.23933334568210485,0.0760839614834321,17.16535231626915,7.838228632601355,123.99,68.04,0.10758696249023436,0.10678470178486033,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
58.27,68.92,63.595,85.46,67.79,128.39,146.12,6.46,76.62,0.933,0.00886586335080175,-3.6387635084445424,1.0106156940229094,0.008781213334234261,0.046789468291064784,0.13979830363369705,0.23329878554075534,0.13336531695234422,-4.601619986898201,14.17140136010884,130.45,96.94,0.09557300259878354,0.12876325791273868,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
94.22,78.55,86.38499999999999,41.46,55.99,103.85,151.91,40.45,55.99,0.15,0.008439815886447377,-0.6536751980456335,6.672567713394095,0.09714698464862759,0.10228292688605989,0.010332377966950301,0.48663995836261537,0.029093920430537934,181.58010211782135,5.000465368248352,135.34,74.61,0.06499223124627718,0.10052869675741655,2,LOW,NONE,NONE,MEDIUM,MEDIUM,NONE,65.0
105.84,108.39,107.11500000000001,61.6,163.53,166.75,106.3,25.87,163.53,0.339,0.004501390577274167,4.194716539017829,11.00182598595793,0.05626683848489045,0.07547705372241004,0.07266145640736488,0.32627216921322927,0.09050834124532314,24.561694356775,8.188606952829526,118.4,151.83,0.0993312104072297,0.052461812276538344,2,LOW,NONE,NONE,MEDIUM,MEDIUM,NONE,65.0
144.34,138.34,141.34,75.35,151.56,151.44,88.26,56.52,151.56,0.25,0.025525742912639204,0.6084684240590554,5.234547037490173,0.027224298006699732,-0.0010952470532679115,0.00032544649231025513,0.21398448230394695,0.004969116033614163,1426.8611433909687,6.192643360937751,91.53,174.93,0.11563206126780468,0.01251422690346804,2,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
77.16,73.81,75.485,88.88,3.37,70.48,167.68,47.09,61.94,0.63,0.02617385129224259,2.084953065736345,-3.008276745583527,-0.013682932879239273,-0.03747758504996013,0.12533475592325005,0.2625131586422729,0.06231548866786252,-50.280759547637366,2.262957264531334,169.9,102.27,0.06192793598745783,0.08869429181657451,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
73.57,75.6,74.585,46.09,61.26,162.91,105.72,33.89,46.09,0.047,0.006162819142138343,2.398000702288483,-2.5593893547464552,0.04457189266576317,0.05286029223533273,0.025950461515561685,0.07899201555125662,0.011957129435874791,-53.923249385354964,14.02135994764864,110.51,56.21,0.10232584714820869,0.11017236307888395,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
107.86,107.77,107.815,92.66,108.34,77.47,130.72,17.78,100.5,0.946,0.002935582684970628,10.750028328875988,2.5482280472040486,0.021923709504398203,0.044554255701040546,0.17200550144714222,0.41219072455692607,0.1532122103587702,-10.925982558846965,17.697411609528096,106.5,128.46,0.1263744988266391,0.10333279357945702,2,LOW,MEDIUM,NONE,NONE,NONE,NONE,80.0
58.4,62.24,60.32,50.54,8.97,95.48,153.08,15.96,50.54,0.25,0.015683300396755473,-3.0697869362351415,-1.7138041307555252,0.020694983487792362,-0.04887439311814645,0.008796426760727671,0.401415585219938,0.01029853932792657,17.07639485961728,7.163839346741027,124.09,109.01,0.10870047210583655,0.18356261888519265,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
108.3,102.36,105.33,39.51,100.4,130.17,158.76,74.66,39.51,0.25,0.01248213584600566,2.134677274992036,1.3024906605002384,0.05070519656734945,0.0007942777261678025,0.0036657559930717287,0.4339726187367037,0.01072198809853453,192.49050179005545,8.522785457747936,161.23,109.47,0.041827949200902714,0.11082606719090515,2,LOW,NONE,NONE,MEDIUM,NONE,HIGH,55.0
88.42,90.04,89.23,117.55,179.83,112.56,62.97,47.68,148.69,0.77,0.04430217213772425,2.7970083421974987,13.662065165665188,0.10978293959201696,-0.025214988022472518,0.11923763026853196,0.07561782520003968,0.14786967602619117,24.012592076157272,7.036265770419571,89.92,119.12,0.10596351763542411,0.07386344594006489,3,NONE,NONE,MEDIUM,NONE,NONE,MEDIUM,70.0
127.49,136.18,131.835,114.97,93.2,72.25,163.47,38.87,114.97,0.244,0.04303781013332053,9.371280597174886,1.8325818287951101,-0.011888078128162505,0.012665792065658654,0.06598151481326342,0.053816829395131494,0.14343111857850677,117.3807603302776,0.3838159018900423,106.75,93.38,0.1123965640892407,0.1278606747945329,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
171.27,163.82,167.54500000000002,159.91,162.04,112.89,104.67,17.47,160.97,0.948,0.010375327070829887,-1.6485581970861307,-3.392982196627292,0.03324440475346374,0.028094773576362808,0.1565784011908048,0.2134364009581361,0.15965747131057062,1.9664718098722334,19.58152622948881,79.75,111.76,0.13888384550440147,0.12382363600282864,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
175.69,171.16,173.425,172.66,146.76,122.41,121.28,11.14,172.66,0.157,0.013823404173683107,-0.20427778657318152,2.935314378627718,0.058022288128348865,-0.033009782805587085,0.0821206195744944,0.05202358364417853,0.10394440144652112,26.575276690685,13.46703852873646,127.38,57.03,0.10425569819424951,0.10269393092196022,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
89.59,93.07,91.33,71.56,40.34,79.06,145.43,51.53,40.34,0.149,0.022678115949044564,12.863287174506716,0.44010458227872196,-0.008277857784982356,0.03845529775816292,0.011336693811720644,0.11954012556347426,0.019968306431279892,76.13871171712604,5.81344786152631,64.93,86.78,0.13959632344781475,0.12665515878881783,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
60.35,59.26,59.805,21.77,42.32,138.46,113.07,19.52,32.05,0.962,0.00488107941533511,2.7239362729275243,3.2061319164686797,0.05467470844450967,0.09063911588664209,0.13201219875201198,0.5589160457964908,0.15958974036393336,20.89014642027624,3.7724416883138265,176.67,83.99,0.022942973052428373,0.13501341413060808,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
171.49,168.15,169.82,178.02,125.84,137.62,78.21,33.64,125.84,0.336,0.019365997444096616,1.400655132554085,12.428569044983856,-0.012482804143830017,-0.013715416792231594,0.08231862162079029,0.08474073259449594,0.07773585202157357,-5.567111680183065,12.614551315661569,105.92,166.98,0.11142209767110944,0.024298796201683626,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
115.07,105.83,110.44999999999999,147.75,42.43,97.62,149.51,27.17,147.75,0.15,0.02140347617178784,-2.0774519022819127,-2.0440126105801593,0.07191189043717039,0.007810760280943518,0.021173148719168755,0.31122046832732164,0.042814697450248795,102.21223596983111,4.708820814744756,98.17,72.1,0.13991825847447092,0.14491908750605664,2,LOW,NONE,NONE,MEDIUM,NONE,NONE,80.0
167.94,164.8,166.37,150.77,174.33,74.21,125.76,15.23,162.55,0.94,0.02478751879946406,0.4168118814761923,4.383163321771233,0.06154412072110277,0.09390700542987596,0.1854138134508171,0.22940572072550508,0.1830926739619511,-1.2518697747844345,10.084730284865604,95.8,135.98,0.13771115188185562,0.06544630271081953,1,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
119.17,114.71,116.94,122.84,160.07,115.42,169.2,11.86,141.45,0.778,0.005141243745035551,-0.578441903886473,9.202417799189917,0.061409294846000884,0.10535678440402269,0.16257464554650713,0.06700270297414335,0.16853004949022454,3.663181256645439,13.207134332469574,145.74,131.07,0.06507997659758957,0.10438719613994196,2,LOW,NONE,MEDIUM,NONE,NONE,NONE,80.0
161.43,163.09,162.26,179.13,149.8,87.52,76.6,22.34,149.8,0.15,0.005602602076031693,5.539547180205634,10.490139112726704,-0.015708684186653943,0.006780927280082394,0.01062962845787463,0.12826970100001128,0.027493467596200305,158.64937523599545,9.551049403351431,140.54,135.81,0.053718650898150644,0.07540595503629716,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
108.84,117.24,113.03999999999999,57.75,97.25,118.94,89.75,53.23,57.75,0.15,0.005730475011381131,0.9045515768703216,0.2023389965142619,0.051262502519066444,-0.04713000181231419,0.015269671708695642,0.4486126814794887,0.001800039658922059,-88.21166759009633,15.300307058981684,124.88,127.84,0.10524202760333001,0.1020621434138741,2,LOW,NONE,NONE,MEDIUM,NONE,MEDIUM,65.0
67.08,61.93,64.505,4.4,8.09,108.47,115.55,58.49,6.25,0.914,0.0023134671582364374,-0.9463259535287316,-0.6845237687751693,0.04683121648830474,0.029415059447942427,0.17490711945113974,0.20500213057164846,0.18037581144736242,3.1266262993659115,8.243930490375597,88.14,159.17,0.11646805823511125,0.04093069021365192,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
67.5,64.21,65.85499999999999,70.62,70.04,101.84,106.27,5.1,70.33,0.914,0.012630245356719416,0.8903850402546043,0.8566351068385214,0.09181015578608198,0.0881472659164978,0.15353002034146646,0.16238862111054386,0.1364174201381788,-11.146093881331788,9.254705415982666,70.02,135.41,0.11890852839569233,0.09106246719603484,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
82.55,89.28,85.91499999999999,132.1,137.81,166.14,126.95,49.06,133.47,0.481,0.024095173204529696,-0.37091584815057144,0.6475195529356825,0.0034232262929599355,-0.057294660797689856,0.10156147033249663,0.1354730333887061,0.05900351548277538,-41.903641913013914,10.202619577763196,138.49,118.11,0.10621004726811423,0.11334564200230346,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
116.34,135.53,125.935,166.35,165.53,131.33,84.6,52.05,165.94,0.969,0.018401412399314143,-3.355186720955572,3.713982833633067,-0.0022706996102744292,-0.02004377616771269,0.1297385185712252,0.1321703267480585,0.15604547601398533,20.276905989425074,10.262038408496176,151.93,164.5,0.05541447281972267,0.10895014934633462,2,LOW,NONE,NONE,NONE,NONE,MEDIUM,80.0
55.62,64.24,59.92999999999999,20.55,31.31,100.35,115.93,44.26,20.55,0.306,0.009117680154242858,3.281674489558639,2.1099932159414747,-0.03291374053518015,0.07959047684326492,0.047203534202119146,0.5312401448528457,0.10317810157030949,118.58130607025063,16.418278700302572,177.64,86.03,0.03848442419610498,0.10935411474747592,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
98.0,96.64,97.32,37.57,99.11,115.21,101.45,52.47,53.94,0.532,0.003036338149045248,0.9547826791939995,3.2819530037155764,0.07406711778177666,0.07255871285782833,0.09100360105996197,0.5305253603489257,0.09781067523730691,7.480005294361685,16.206332982439974,103.17,158.27,0.1098328449840692,0.03770264171369064,2,LOW,NONE,NONE,MEDIUM,MEDIUM,MEDIUM,50.0
80.76,85.47,83.11500000000001,91.58,152.72,117.48,82.77,12.78,91.58,0.336,0.009086129754822703,0.7087451395528133,10.772437446485961,0.10512429045427807,-0.005346530976031494,0.08049749333227008,0.0036076303649339447,0.16395102710827836,103.67221427819689,7.840825001908428,179.61,63.34,0.02455325177815848,0.07691446151825454,3,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
169.38,169.63,169.505,165.83,172.68,95.23,154.59,3.45,165.83,0.0,0.009753853547212366,0.03652780953829482,1.8095188326899325,0.0986015457140818,0.003084432445300933,0.01104619486376257,0.0007061578371494459,0.04461492965608577,303.8941029588986,8.18542079250216,130.14,120.23,0.08805235451878513,0.12370074802472175,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
153.85,170.86,162.35500000000002,163.39,179.24,164.28,122.06,1.94,163.39,0.0,0.0019815894900562236,-2.3450348031116395,0.9551642406660732,-0.016533559014348442,0.1025656195031236,0.01825243220389272,0.0029026077672678063,0.010504159356145903,-42.45063211956121,7.699513416027808,134.06,169.9,0.06486930257462203,0.0168620352544655,2,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
142.69,129.71,136.2,175.49,139.32,74.91,151.81,2.73,146.83,0.415,0.01608812608821375,12.60120492815226,4.749864248681668,-0.008288994161418484,0.09791948870300526,0.08570758418667479,0.12106810904484333,0.06530690864632693,-23.802649128359878,13.500423556518395,126.88,103.0,0.10235154566708848,0.09506114512947617,2,NONE,MEDIUM,MEDIUM,NONE,MEDIUM,NONE,55.0
91.82,75.52,83.66999999999999,17.02,77.81,172.4,38.17,68.95,17.02,0.15,0.05406982022506435,-1.6891977835025274,0.1869943625185333,-0.01593599398062906,0.010556062293897495,0.018745267436251045,0.458303330320164,0.02302204262383145,22.815226307786084,15.403806504891703,55.96,94.16,0.11133493098786051,0.12266848950735976,2,LOW,NONE,NONE,NONE,NONE,HIGH,70.0
62.13,66.34,64.235,6.52,46.92,177.56,118.57,67.76,6.52,0.301,0.005465216126924188,4.212053931394266,-0.18624344113639113,0.05229725007912028,0.06605976410200454,0.05376533310106402,0.46133614312310445,0.10861377971485309,102.01452023125961,16.80140679085988,93.77,128.26,0.10198431072690206,0.10456863937029326,3,NONE,NONE,NONE,MEDIUM,MEDIUM,HIGH,45.0
161.3,162.33,161.815,154.04,136.97,105.58,131.53,39.9,154.04,0.0,0.002990669207492358,-1.4947798292665238,4.734767810656742,0.07044100968909567,0.0217870569595095,0.02555362671280903,0.02395689889882957,0.013142262734063381,-48.569872755182416,13.428958337365971,163.91,97.85,0.039945311242391646,0.1016403781739138,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
159.21,174.05,166.63,173.63,172.46,155.23,133.22,5.17,173.36,0.474,0.005722234044184704,-2.8291810284575614,-0.2074748935378401,-0.01962836376142707,-0.02811533137954403,0.0892619007335601,0.12794307436738867,0.10397541811372873,16.48353581903588,10.373891964311333,74.06,159.56,0.12642963792912476,0.059796738777008196,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
81.29,89.7,85.495,46.61,59.97,133.6,168.43,10.82,53.29,0.903,0.025093850978595622,3.715731058438471,2.0918774950562713,0.07667126207982866,0.03536850118317558,0.16385412255341636,0.620516477092315,0.10624343364305794,-35.159743320817185,5.390822816743604,123.95,62.29,0.053558779797729106,0.0732635425081376,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
142.37,156.01,149.19,159.67,148.66,72.58,101.6,1.14,148.66,0.106,0.0010804272688815786,12.30583170862572,-2.2854697572948335,0.03303680741068482,0.0527660873196516,0.005266794896478855,0.06259224155307319,0.008245640662449372,56.5589855789152,8.430637719954152,150.28,84.66,0.052074851736688244,0.10397571447979237,2,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
164.65,159.73,162.19,144.68,152.02,124.36,165.75,15.17,146.65,0.537,0.0047260386593103165,0.40643279604898885,0.4427285080309318,0.0535981916482704,0.0010825259926762199,0.10183615378886146,0.23814993481126634,0.10850197734408162,6.5456356188004925,11.225516848771907,105.92,139.16,0.11078489742066067,0.07818650608846212,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
155.62,148.31,151.965,177.85,154.42,96.32,176.72,18.29,172.12,0.489,0.00026364486887331395,-1.5733004424544061,0.6070254885627402,0.05290763442193663,0.008037352444326684,0.09103072057701134,0.1844347199179377,0.09408896500420916,3.3595740073380695,9.712617946297076,128.22,116.35,0.09103258762910349,0.08131706453053211,2,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
66.48,74.59,70.535,43.66,69.66,165.83,82.01,12.89,56.66,0.979,0.013488186906587929,6.504862616812051,10.970921927299116,0.0661825208457128,-0.026994433946207708,0.15576442391519724,0.5420611230515773,0.13043765909833255,-16.2596594140478,13.324043433912333,112.14,80.25,0.1334011439939648,0.13901893277353472,3,NONE,MEDIUM,MEDIUM,NONE,NONE,NONE,70.0
110.23,118.68,114.45500000000001,75.86,106.84,82.16,175.28,30.2,91.35,0.905,0.006562468374960551,7.92364017219469,-1.0745676129548798,-0.03275937748126434,-0.009700286563366967,0.15704199052232037,0.4786236198883253,0.18272726770390657,16.355674744160574,11.803243993792309,85.66,105.23,0.1021437422041429,0.10117854071654786,2,LOW,MEDIUM,NONE,NONE,NONE,NONE,80.0
175.91,163.61,169.76,164.11,148.11,99.99,97.62,16.95,148.11,0.269,0.008431595868545583,2.229333254803584,15.171754596557708,0.08882632049303701,0.09906357729068516,0.0915899763362577,0.05420041184808816,0.13229896950404207,44.44699605372527,13.142433866935347,88.7,129.66,0.06591107821900294,0.12176514052258636,1,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
83.0,70.81,76.905,62.62,71.55,1.21,133.91,13.51,67.08,0.949,0.03884650915021037,0.02308047040003869,-2.6710490223905037,0.0004898363122842753,-0.0025142056013693903,0.16496508957434108,0.23685155640774985,0.1600401396263264,-2.9854498068182256,10.593605007557569,140.78,101.04,0.061571914187184607,0.14696867320588758,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
179.4,176.65,178.025,140.16,131.05,66.6,72.77,30.73,133.15,0.461,0.003916011312095069,13.58472037431212,4.152055524911258,-0.015879271799263406,0.032517387230139194,0.08451099705950771,0.16348576952316296,0.10233821641408924,21.094555708564943,6.358617374053463,115.62,60.92,0.08813999650091386,0.10742578225227206,1,NONE,MEDIUM,MEDIUM,NONE,NONE,NONE,70.0
178.87,177.9,178.385,179.81,152.52,154.49,112.65,13.97,166.17,0.922,0.01410001314918563,2.0637408918353195,3.321482832285927,0.06423481927735247,-0.01910574742319371,0.1683323863487643,0.10692324115875762,0.17879527073700285,6.215609850953298,13.000106367356135,130.6,101.45,0.07686023292670863,0.11615288999468165,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
141.11,140.48,140.79500000000002,179.47,114.41,71.72,117.44,18.6,146.94,0.734,0.007346727724778623,13.722535573547818,-2.8358940944918087,0.040182593704335356,-0.0068852146416849,0.18475984262377526,0.0071354229360918175,0.17876007457967252,-3.2473333809446947,9.981733608615434,93.23,115.88,0.11100954152971249,0.17715922166466475,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
121.92,121.37,121.64500000000001,90.04,59.25,76.94,110.51,63.76,90.04,0.159,0.0013414579787944803,12.228663334553541,-0.38192863287330736,-0.001587237809001274,0.06711543717263535,0.0824455170733086,0.0637156072515438,0.08639091928902043,4.785466033530563,11.2341567739982,91.82,168.39,0.12619589735599868,0.031040291596728276,2,LOW,NONE,NONE,NONE,MEDIUM,HIGH,55.0
146.0,142.81,144.405,68.71,156.74,121.35,113.67,75.68,90.72,0.5,0.011324581673959777,0.5094943125150853,0.5379109471287058,0.0547255132030664,0.10379169294725477,0.10004402125185508,0.34659162621007117,0.09080303877770846,-9.236916267972653,8.533064648772863,65.17,121.39,0.13254201883635774,0.1151664592451952,2,NONE,NONE,NONE,MEDIUM,MEDIUM,HIGH,45.0
117.45,123.94,120.695,146.97,97.13,105.48,83.22,15.63,134.19,0.513,0.013958388813479772,-8.743287050095883,-6.566145880764884,-0.04599250799213328,0.05568165443211481,0.1189236002109818,0.10292224006507572,0.06809018108834852,-42.74460160342434,0.061609663354804695,81.48,100.43,0.17686800759209442,0.0951721657560507,2,LOW,NONE,NONE,NONE,MEDIUM,NONE,80.0
162.56,174.49,168.525,172.39,173.95,56.49,141.49,9.29,172.7,0.402,0.019987380206154537,-1.6628387409520218,2.0728895434389383,0.005103676070386642,0.08411804701484016,0.0945543181705375,0.08859400142957752,0.08214395233468175,-13.125118001985381,9.239828194757798,97.21,131.93,0.14531774851026646,0.08388351157973506,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
113.04,141.26,127.15,64.94,109.18,172.95,145.3,49.4,64.94,0.15,0.012033011043940278,0.5910838419548314,-2.9626470924415282,0.0013862807445639835,-0.006531910055869283,0.026058589834230705,0.39277377219130477,0.032799404220394957,25.867916986472846,7.161800667227401,92.63,162.54,0.07970963763615008,0.06403557745456834,2,LOW,NONE,NONE,NONE,NONE,MEDIUM,80.0
143.56,152.92,148.24,108.75,166.88,101.93,130.14,44.72,108.75,0.15,0.002260451732710611,3.6400269981954834,0.2535256278131781,0.012581981069906933,0.03987777365587086,0.041275728321487404,0.23672142037381616,0.0006306599644795297,-98.4720803481226,7.682307857528798,67.37,104.08,0.11370246439112697,0.12212000672647927,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
65.33,68.03,66.68,33.86,49.9,135.28,109.5,20.76,49.9,0.15,0.006435166455251884,5.566952186329099,1.0354292125852926,0.0417916510981714,0.08787266132489524,0.01309383324904334,0.3940312012450014,0.0015372591881936959,-88.25967034286151,10.943128324225952,61.91,157.71,0.10239776110021592,0.03801315070007305,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
164.53,155.35,159.94,173.4,159.35,118.35,102.17,1.47,173.4,0.306,0.007931974746421488,2.6136900244103867,-0.8800556435278439,0.0029049770137692388,0.08885458033323679,0.08551992873338943,0.08745324016842487,0.08192947538032508,-4.198382068649378,15.433747510791724,112.99,109.48,0.10880083282771574,0.11064082129476815,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
170.18,173.62,171.9,171.48,173.08,122.81,161.25,8.46,172.28,0.966,0.0014733569032205907,-2.417961060667906,-1.0560950413944337,0.0020700263205475355,-0.0003603487717637188,0.1462024709925317,0.1899542316412245,0.14512893346054734,-0.7342813871040504,9.092091465088389,101.63,152.66,0.13403941974624262,0.052349197736924924,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
61.9,78.36,70.13,87.79,84.15,145.84,109.38,10.96,87.79,0.099,0.003196104896160845,-5.641587163060496,2.826152945842164,-0.04289667987040324,-0.02944681098912566,0.03089459171965614,0.09950050840311808,0.0009741100836524463,-96.84698832568587,7.885591374578615,121.89,162.91,0.09256782005441322,0.03224434552817912,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
73.72,78.95,76.33500000000001,21.48,103.78,95.93,146.97,16.85,103.78,0.15,0.018441124991781743,7.515850867791018,2.6177617995182647,0.02413989817589468,0.010842253932997814,0.011953208266676785,0.3893935609701513,0.00785299050192434,-34.30223646469085,9.21161368814397,153.93,109.23,0.03837019178431078,0.087149417186416,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
166.39,170.57,168.48,148.06,146.19,67.47,104.91,8.41,147.12,0.816,0.005600208116258942,13.340936865029551,-0.6872311596621605,0.016735809276003044,0.07734769336816183,0.16670727434534793,0.02383655267641982,0.1452202558964748,-12.889070697875482,10.630467164843319,65.63,90.88,0.12210378270118788,0.10828745235038073,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
59.94,62.04,60.989999999999995,47.58,77.39,110.47,117.91,14.04,70.37,0.471,0.011788952524968477,10.91354383521239,9.572421111574553,0.07561406307737345,0.0648888345516982,0.10456214379033113,0.3663057841904644,0.10195637523856427,-2.4920764411563434,18.862732524868942,115.36,77.46,0.10470985363086349,0.08291714637766179,3,NONE,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NONE,40.0
108.07,105.29,106.68,76.31,82.38,97.78,109.77,29.7,77.96,0.544,0.00019138148491160134,-1.0710111387223387,-2.842229493204651,0.08412067162829506,0.017255218929104088,0.11080361826521096,0.09955310636595663,0.09967977805760592,-10.039239134754498,4.823971910461265,162.83,167.86,0.053685810601445616,0.026878148042697114,2,LOW,NONE,NONE,MEDIUM,NONE,NONE,80.0
69.13,71.49,70.31,73.29,79.99,126.59,158.15,7.73,73.29,0.26,0.02469240577529186,4.934693950658037,-2.1563138380635505,0.1110651797618794,-0.006741708760799825,0.06996579275400938,0.12538229506275875,0.09485446978102918,35.572636351774285,8.813558836712524,138.13,111.23,0.06602856172891058,0.11290967268990396,3,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
173.4,174.39,173.89499999999998,179.55,171.3,114.44,97.41,4.96,177.68,0.455,0.00475784145485858,-0.3872454300817396,-0.6305209328071992,0.0382565281577128,0.057429714000238885,0.09999387528277098,0.10177083838615919,0.09840607951975,-1.587893016978172,9.76437432927367,144.67,133.96,0.050339006857243906,0.10005484252137264,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
173.24,172.64,172.94,163.33,176.29,137.63,148.81,7.68,163.33,0.119,0.0014422044183182159,-0.8059859224797739,0.39609803914752995,0.01642139283743188,0.03628639995320837,0.008577122111045665,0.06750738673106932,0.006261822983186338,-26.993892565405737,8.978739573215366,122.35,55.27,0.09931226505834012,0.11571360476985743,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
87.28,81.47,84.375,145.76,172.68,111.81,88.99,66.49,159.22,0.869,0.003087822218640457,-0.9400089770067177,12.739959839315823,0.07694584169241037,0.059947853727157885,0.14890881720844895,0.10190153713792804,0.17040768762290137,14.437607401284625,5.360223992106553,141.65,168.86,0.0768924941670448,0.04102055335747801,3,NONE,NONE,MEDIUM,NONE,NONE,HIGH,60.0
141.81,165.74,153.775,102.76,173.18,170.05,138.73,42.87,102.76,0.25,0.017470286513844857,1.5447216147658538,0.8808636920622837,0.022979834723798498,0.05032680732557948,0.00856987184979563,0.1745794121729436,0.013767101155788497,60.645356162668975,0.9231921678434687,122.02,160.87,0.11516327489086298,0.06155391077874439,2,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
67.11,71.24,69.175,0.85,71.04,148.13,122.07,71.22,0.85,0.15,0.015198617838219408,1.0803700319713228,0.5214725511683893,0.039293874422903885,0.032512090068550714,0.014477259175737167,0.4553363544575809,0.009790374395780344,-32.37411669614716,12.96375163912343,136.31,87.24,0.10888009467241011,0.12778442168684434,3,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
149.04,148.54,148.79,127.51,169.24,119.05,122.87,16.52,169.24,0.33,0.008415979644433746,0.9498417816246663,10.52518441782475,0.06440955722317804,0.07211392055126575,0.07677560443606751,0.1250266165417887,0.08109770479743134,5.629523066748263,6.182383179810764,112.74,174.74,0.09292841309738503,0.008939592806527008,2,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
